Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2023-01-30,2023-02-05,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,499.36,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-01-08,2023-01-12,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,773.92,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-02-26,2023-03-01,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,930.14,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-11-16,2023-11-20,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,714.06,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-09-07,2023-09-08,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1382.84,Casal de fim de semana
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2023-10-11,2023-10-15,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1499.81,Familia de parques aquaticos
Eventos,Família com crianças,Conhecer pontos turísticos principais,2023-01-16,2023-01-20,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,470.92,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2023-08-21,2023-08-26,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,360.08,Turista de Evento
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-01-29,2023-02-03,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,710.87,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2023-01-17,2023-01-24,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,786.03,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-12-27,2024-01-05,Campinas - SP,Ensino Médio,CLT,Até 3 salários mínimos,185.69,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-17,2023-07-21,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,641.11,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-10-10,2023-10-13,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1881.16,Turista fiel premium
Visitar familiares,Casal,Hoteis,2023-12-26,2023-12-28,Goiânia - GO,Pós-graduação,Assalariado,Até 3 salários mínimos,1908.25,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-12-10,2023-12-16,Belo Horizonte - MG,Superior Incompleto,Aposentado,6 a 10 salários mínimos,539.22,Familia de parques aquaticos
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2023-03-30,2023-04-03,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,103.53,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-01-20,2023-01-25,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,504.56,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2023-12-13,2023-12-20,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,149.92,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-06-05,2023-06-10,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,544.71,Familia de parques aquaticos
Lazer,Grupo de amigos,Participar de eventos da cidade,2023-01-12,2023-01-18,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,701.46,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2023-01-14,2023-01-22,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,593.36,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-02,2023-12-09,Belo Horizonte - MG,Superior Incompleto,Assalariado,Até 3 salários mínimos,152.3,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2023-10-09,2023-10-13,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1148.18,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-06-26,2023-07-02,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,581.62,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-12-24,2023-12-30,Ribeirão Preto - SP,Pós-graduação,Estudante,Mais de 10 salários mínimos,1161.1,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2023-08-18,2023-08-24,Belo Horizonte - MG,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,362.13,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-07-05,2023-07-11,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,544.72,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-01,2023-01-07,Curitiba - PR,Superior Completo,Assalariado,6 a 10 salários mínimos,698.8,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2023-10-11,2023-10-15,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,1559.08,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-15,2023-01-24,Goiânia - GO,Pós-graduação,Aposentado,Até 3 salários mínimos,203.45,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2023-12-02,2023-12-09,São José do Rio Preto - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,519.93,Familia de parques aquaticos
Negócios,Casal,"Restaurantes, parques, saídas à noite",2023-09-06,2023-09-10,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,757.88,Casal de fim de semana
Negócios,Sozinho,Hoteis,2023-07-28,2023-07-30,Campinas - SP,Ensino Médio,CLT,3 a 6 salários mínimos,143.0,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-20,2023-07-29,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,200.76,Turista econômico
Visitar familiares,Casal,Hoteis,2023-09-08,2023-09-09,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,468.58,Casal de fim de semana
Lazer,Casal,Parques aquáticos,2023-12-20,2023-12-27,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,591.3,Familia de parques aquaticos
Eventos,Sozinho,Hoteis,2023-09-28,2023-10-02,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,140.4,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-01-21,2023-01-27,Curitiba - PR,Superior Completo,CLT,6 a 10 salários mínimos,796.11,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-16,2023-12-23,Campinas - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,471.14,Familia de parques aquaticos
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2023-04-10,2023-04-14,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,419.44,Turista Corporativo
Lazer,Casal,Parques aquáticos,2023-07-07,2023-07-11,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,940.86,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-07-06,2023-07-11,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1893.97,Turista fiel premium
Visitar familiares,Família com crianças,Participar de eventos da cidade,2023-01-13,2023-01-22,Curitiba - PR,Superior Completo,Aposentado,Até 3 salários mínimos,104.53,Turista econômico
Eventos,Família com crianças,Parques aquáticos,2023-07-11,2023-07-18,São Paulo - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,763.56,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-23,2023-01-30,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1538.66,Familia de parques aquaticos
Negócios,Grupo de amigos,Parques aquáticos,2023-07-04,2023-07-08,Belo Horizonte - MG,Superior Incompleto,Aposentado,Até 3 salários mínimos,712.72,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-07,2023-12-15,Goiânia - GO,Superior Incompleto,Servidor Público,Até 3 salários mínimos,180.37,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-23,2023-07-29,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,989.19,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-08-04,2023-08-07,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,657.75,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-09-05,2023-09-09,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,516.69,Casal de fim de semana
Saúde/Bem-estar,Casal,Hoteis,2023-05-08,2023-05-12,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,233.66,Turista Corporativo
Lazer,Família com crianças,Hoteis,2023-07-22,2023-07-28,Curitiba - PR,Pós-graduação,Aposentado,6 a 10 salários mínimos,681.38,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-07-22,2023-07-26,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,751.26,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2023-09-24,2023-09-30,Ribeirão Preto - SP,Superior Completo,Estudante,3 a 6 salários mínimos,353.61,Familia de parques aquaticos
Negócios,Grupo de amigos,Participar de eventos da cidade,2023-08-18,2023-08-22,São José do Rio Preto - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,296.2,Turista de Evento
Eventos,Família com crianças,Parques aquáticos,2023-08-02,2023-08-08,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,464.17,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-03,2023-01-10,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,591.04,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-10-31,2023-11-03,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,1497.14,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2023-10-11,2023-10-16,Goiânia - GO,Pós-graduação,Aposentado,6 a 10 salários mínimos,639.9,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-08,2023-07-14,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,549.85,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2023-07-01,2023-07-08,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,465.18,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2023-12-23,2023-12-29,Ribeirão Preto - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,1825.49,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-27,2023-08-03,Ribeirão Preto - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,206.02,Turista econômico
Negócios,Sozinho,Hoteis,2023-10-16,2023-10-19,São José do Rio Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,117.7,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-09,2023-12-18,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,226.18,Turista econômico
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-07-19,2023-07-28,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,247.43,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2023-01-17,2023-01-22,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,456.15,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-23,2023-12-28,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,593.67,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-04-20,2023-04-27,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,211.65,Turista econômico
Visitar familiares,Sozinho,Hoteis,2023-12-26,2023-12-30,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,863.19,Turista fiel premium
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-11-02,2023-11-03,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,527.62,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-07-27,2023-08-01,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1026.42,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-06-02,2023-06-05,Campinas - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,1914.93,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2023-09-07,2023-09-12,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,673.55,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-12-29,2023-12-31,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1230.26,Turista Corporativo
Eventos,Família com crianças,Hoteis,2023-10-11,2023-10-16,Belo Horizonte - MG,Pós-graduação,Estudante,Até 3 salários mínimos,1102.46,Turista fiel premium
Negócios,Grupo de amigos,Conhecer pontos turísticos principais,2023-12-16,2023-12-23,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,523.29,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2023-07-24,2023-07-26,Campinas - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,1824.48,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-31,2023-08-07,Curitiba - PR,Ensino Médio,CLT,Até 3 salários mínimos,159.14,Turista econômico
Saúde/Bem-estar,Casal,Hoteis,2023-12-31,2024-01-03,Campinas - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1949.58,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-04-21,2023-04-23,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,741.2,Casal de fim de semana
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2023-01-07,2023-01-11,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,528.41,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-26,2023-12-30,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,729.78,Familia de parques aquaticos
Eventos,Família com crianças,"Restaurantes, parques, saídas à noite",2023-08-20,2023-08-25,Curitiba - PR,Superior Incompleto,Aposentado,3 a 6 salários mínimos,265.23,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-12-24,2023-12-30,Belo Horizonte - MG,Superior Incompleto,Assalariado,6 a 10 salários mínimos,475.36,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2023-02-01,2023-02-02,São Paulo - SP,Superior Incompleto,Aposentado,Até 3 salários mínimos,101.75,Turista Corporativo
Eventos,Sozinho,Participar de eventos da cidade,2023-08-19,2023-08-24,Campinas - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,347.22,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-12-21,2023-12-27,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,499.96,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-19,2023-12-24,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,697.69,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2023-01-05,2023-01-11,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,108.36,Turista econômico
Visitar familiares,Grupo de amigos,Hoteis,2023-06-05,2023-06-09,Campinas - SP,Pós-graduação,Servidor Público,3 a 6 salários mínimos,1051.57,Turista fiel premium
Visitar familiares,Família com crianças,Hoteis,2023-06-09,2023-06-11,Goiânia - GO,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,1683.12,Turista fiel premium
Negócios,Sozinho,Hoteis,2023-02-20,2023-02-24,Belo Horizonte - MG,Superior Incompleto,Assalariado,3 a 6 salários mínimos,313.59,Turista Corporativo
Visitar familiares,Grupo de amigos,Participar de eventos da cidade,2023-10-10,2023-10-12,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1200.62,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-07-12,2023-07-16,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,719.13,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-01-01,2023-01-09,Goiânia - GO,Superior Incompleto,CLT,Até 3 salários mínimos,171.03,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-01-20,2023-01-24,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,659.07,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-10-15,2023-10-24,Goiânia - GO,Ensino Médio,CLT,Até 3 salários mínimos,119.3,Turista econômico
Saúde/Bem-estar,Casal,"Restaurantes, parques, saídas à noite",2023-12-30,2024-01-03,Ribeirão Preto - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,719.27,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-07-16,2023-07-23,São Paulo - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,480.26,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-06-02,2023-06-07,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,882.63,Turista fiel premium
Eventos,Família com crianças,Participar de eventos da cidade,2023-08-21,2023-08-27,Campinas - SP,Ensino Médio,CLT,Até 3 salários mínimos,147.17,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-11-10,2023-11-15,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,524.67,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2023-07-14,2023-07-18,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,365.86,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-11-13,2023-11-14,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,763.63,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-04-30,2023-05-01,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,656.24,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-05,2023-12-11,São Paulo - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,146.31,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-03,2023-07-10,Campinas - SP,Superior Incompleto,CLT,Mais de 10 salários mínimos,333.51,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2024-01-01,2024-01-03,São Paulo - SP,Superior Completo,CLT,3 a 6 salários mínimos,452.19,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-10-15,2023-10-20,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,514.09,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-12-09,2023-12-13,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1831.93,Familia de parques aquaticos
Negócios,Sozinho,Parques aquáticos,2023-10-09,2023-10-11,Campinas - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,125.89,Turista Corporativo
Eventos,Família com crianças,"Restaurantes, parques, saídas à noite",2023-02-02,2023-02-06,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,354.07,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-03,2023-01-09,Curitiba - PR,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,183.36,Turista econômico
Eventos,Família com crianças,Conhecer pontos turísticos principais,2023-07-14,2023-07-23,São José do Rio Preto - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,102.0,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-29,2023-08-05,Campinas - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,191.98,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-01-04,2023-01-10,Ribeirão Preto - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,494.96,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-01-24,2023-01-30,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,637.32,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-01,2023-12-06,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,651.22,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-04-03,2023-04-07,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,605.22,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2023-10-10,2023-10-12,São Paulo - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,275.28,Turista fiel premium
Lazer,Casal,Parques aquáticos,2023-01-16,2023-01-21,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,455.85,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-03-12,2023-03-20,Goiânia - GO,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1116.09,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-22,2023-12-29,São Paulo - SP,Superior Completo,Estudante,3 a 6 salários mínimos,573.31,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-10,2023-01-18,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,673.8,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-03-31,2023-04-09,São Paulo - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,154.53,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-26,2023-02-02,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1803.46,Turista econômico
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2023-12-25,2023-12-27,São José do Rio Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,170.03,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-12-06,2023-12-10,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,532.49,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-12-26,2024-01-03,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,178.85,Turista econômico
Eventos,Família com crianças,Hoteis,2023-12-26,2023-12-29,Goiânia - GO,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1667.15,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-12-23,2023-12-27,Belo Horizonte - MG,Superior Completo,Assalariado,6 a 10 salários mínimos,685.84,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-01,2023-07-06,São José do Rio Preto - SP,Superior Incompleto,CLT,Até 3 salários mínimos,499.02,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-14,2023-07-20,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,144.0,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2023-12-29,2024-01-02,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1968.57,Turista fiel premium
Eventos,Família com crianças,Participar de eventos da cidade,2023-08-19,2023-08-24,Campinas - SP,Pós-graduação,Servidor Público,3 a 6 salários mínimos,370.83,Turista de Evento
Eventos,Casal,Conhecer pontos turísticos principais,2023-11-02,2023-11-06,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,603.95,Casal de fim de semana
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2023-06-15,2023-06-19,São Paulo - SP,Pós-graduação,CLT,Até 3 salários mínimos,220.0,Turista Corporativo
Lazer,Casal,Conhecer pontos turísticos principais,2023-07-08,2023-07-15,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,540.83,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-09-05,2023-09-07,Campinas - SP,Superior Completo,Assalariado,Mais de 10 salários mínimos,553.55,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-12-04,2023-12-10,Ribeirão Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,712.16,Familia de parques aquaticos
Eventos,Sozinho,Parques aquáticos,2023-12-22,2023-12-26,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,248.15,Familia de parques aquaticos
Eventos,Família com crianças,"Restaurantes, parques, saídas à noite",2023-08-21,2023-08-26,São Paulo - SP,Pós-graduação,Servidor Público,3 a 6 salários mínimos,288.24,Turista de Evento
Visitar familiares,Família com crianças,Hoteis,2023-12-29,2024-01-02,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1753.14,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-25,2024-01-01,São Paulo - SP,Pós-graduação,Estudante,Até 3 salários mínimos,233.28,Turista econômico
Lazer,Casal,Parques aquáticos,2023-05-02,2023-05-05,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,735.94,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-04-22,2023-04-26,São Paulo - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,450.02,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-01-29,2023-02-05,Curitiba - PR,Pós-graduação,Servidor Público,6 a 10 salários mínimos,739.75,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2023-12-19,2023-12-25,São Paulo - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,662.17,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-02,2023-07-08,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,612.74,Familia de parques aquaticos
Lazer,Sozinho,Participar de eventos da cidade,2023-12-10,2023-12-17,Campinas - SP,Ensino Médio,CLT,3 a 6 salários mínimos,254.07,Turista econômico
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-06-04,2023-06-08,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,1837.77,Turista fiel premium
