Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Grupo de amigos,Parques aquáticos,Belo Horizonte - MG,2025-08-19,2025-08-25,307.81,Superior Incompleto,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-18,2025-08-24,270.6,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-18,2025-08-24,322.52,Superior Incompleto,Visitar familiares,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-19,2025-08-26,413.66,Superior Completo,Visitar familiares,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-25,1907.21,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2025-08-20,2025-08-26,307.39,Ensino Médio,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2025-08-14,2025-08-18,617.12,Pós-graduação,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-27,253.11,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Goiânia - GO,2025-08-19,2025-08-24,272.01,Pós-graduação,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2025-08-18,2025-08-22,373.06,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2025-01-08,2025-01-13,318.23,Pós-graduação,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-26,311.73,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2025-10-22,2025-10-26,398.62,Superior Incompleto,Eventos,CLT,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-18,2025-08-24,347.67,Pós-graduação,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Campinas - SP,2025-08-20,2025-08-26,369.73,Ensino Médio,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2025-08-18,2025-08-24,110.2,Ensino Médio,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-08-21,2025-08-26,432.03,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2025-08-20,2025-08-27,314.91,Ensino Médio,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2025-08-19,2025-08-23,289.48,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-08-20,2025-08-27,304.29,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2025-03-03,2025-03-10,316.38,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-03-30,2025-04-06,257.9,Pós-graduação,Eventos,Aposentado,Turista de Evento,Até 3 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2025-08-20,2025-08-27,1881.92,Ensino Médio,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-06-10,2025-06-14,287.97,Superior Completo,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2025-08-19,2025-08-26,292.78,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-28,382.22,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2025-11-09,2025-11-15,409.12,Superior Completo,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-08-18,2025-08-24,437.27,Ensino Médio,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2025-08-18,2025-08-23,270.73,Superior Completo,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-27,430.59,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-25,433.24,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-08-18,2025-08-22,289.77,Pós-graduação,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-20,2025-08-27,404.43,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-20,2025-08-24,342.8,Superior Completo,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2025-01-27,2025-02-01,247.87,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2025-08-19,2025-08-23,606.69,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2025-08-21,2025-08-27,334.0,Ensino Médio,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2025-08-21,2025-08-27,411.97,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-23,428.43,Ensino Médio,Negócios,Aposentado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2025-08-20,2025-08-25,393.46,Pós-graduação,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Goiânia - GO,2025-08-19,2025-08-24,257.49,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-08-19,2025-08-24,296.59,Superior Incompleto,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2025-08-21,2025-08-28,383.65,Superior Incompleto,Saúde/Bem-estar,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Hoteis,Curitiba - PR,2025-08-18,2025-08-23,361.84,Superior Incompleto,Eventos,Aposentado,Turista de Evento,Mais de 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-19,2025-08-24,1789.48,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2025-08-18,2025-08-25,446.14,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-19,2025-08-23,331.47,Ensino Médio,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-23,277.49,Superior Completo,Saúde/Bem-estar,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-12,2025-08-18,285.84,Superior Completo,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-20,2025-08-24,744.86,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-18,2025-08-23,399.93,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-18,2025-08-25,438.97,Superior Incompleto,Negócios,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Curitiba - PR,2025-08-21,2025-08-26,353.52,Superior Completo,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-25,716.39,Superior Completo,Eventos,CLT,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-21,2025-08-28,396.27,Pós-graduação,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2025-08-19,2025-08-23,675.45,Ensino Médio,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2025-08-18,2025-08-24,563.53,Superior Completo,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-18,2025-08-25,326.22,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-18,2025-08-22,233.12,Pós-graduação,Eventos,Aposentado,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-26,408.4,Ensino Médio,Saúde/Bem-estar,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2025-08-21,2025-08-27,299.89,Pós-graduação,Eventos,Estudante,Turista de Evento,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-08-20,2025-08-27,359.64,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-27,341.1,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-03-30,2025-04-04,295.23,Ensino Médio,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-18,2025-08-25,398.29,Superior Incompleto,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-20,2025-08-27,413.89,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2025-08-20,2025-08-25,333.07,Superior Incompleto,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-20,2025-08-24,248.97,Superior Completo,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-08-21,2025-08-26,293.74,Ensino Médio,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-20,2025-08-25,449.88,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-26,198.03,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-19,2025-08-25,251.88,Pós-graduação,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2025-08-19,2025-08-26,363.41,Pós-graduação,Lazer,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-20,2025-08-25,321.94,Pós-graduação,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São José do Rio Preto - SP,2025-11-26,2025-12-03,284.53,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-02-12,2025-02-16,299.5,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-25,266.35,Ensino Médio,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-08-18,2025-08-25,1694.45,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-09-16,2025-09-20,350.18,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2025-03-01,2025-03-08,729.3,Superior Completo,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-08-21,2025-08-25,273.45,Superior Completo,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-21,2025-08-26,418.99,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-27,410.3,Pós-graduação,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-20,2025-08-24,323.51,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São José do Rio Preto - SP,2025-11-20,2025-11-27,196.71,Ensino Médio,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2025-08-20,2025-08-27,261.35,Superior Incompleto,Eventos,Assalariado,Turista de Evento,Até 3 salários mínimos
Sozinho,Parques aquáticos,Ribeirão Preto - SP,2025-08-20,2025-08-27,1858.16,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-28,1170.87,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2025-08-21,2025-08-28,327.54,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-27,324.53,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,"Restaurantes, parques, saídas à noite",São José do Rio Preto - SP,2025-11-03,2025-11-08,302.9,Ensino Médio,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-18,2025-08-24,368.61,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2025-08-19,2025-08-23,278.7,Pós-graduação,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-09-06,2025-09-10,299.14,Pós-graduação,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-20,2025-08-25,307.95,Superior Completo,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-27,2025-08-31,368.72,Superior Incompleto,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-26,416.93,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-23,557.9,Superior Completo,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-28,305.17,Pós-graduação,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2025-08-18,2025-08-22,274.6,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-26,306.27,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-18,2025-08-23,376.12,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-01-11,2025-01-16,264.79,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-20,2025-08-26,371.23,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-20,2025-08-26,415.16,Pós-graduação,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-21,2025-08-26,402.16,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Campinas - SP,2025-08-18,2025-08-23,1917.49,Superior Completo,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-08-21,2025-08-25,441.79,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2025-08-21,2025-08-26,361.47,Superior Incompleto,Saúde/Bem-estar,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2025-08-19,2025-08-25,448.59,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-18,2025-08-25,423.46,Superior Completo,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-21,2025-08-26,1856.48,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-25,278.39,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-18,2025-08-24,253.37,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Campinas - SP,2025-09-03,2025-09-08,257.51,Superior Completo,Saúde/Bem-estar,Aposentado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-19,2025-08-24,308.23,Superior Incompleto,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-27,262.74,Superior Incompleto,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-26,432.36,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-21,2025-08-25,263.63,Superior Incompleto,Saúde/Bem-estar,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2025-08-21,2025-08-28,422.55,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2025-12-28,2026-01-04,321.56,Ensino Médio,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-21,2025-08-28,330.79,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Ribeirão Preto - SP,2025-11-23,2025-11-28,254.23,Superior Incompleto,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-20,2025-08-25,368.3,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Casal,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-18,2025-08-24,329.7,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-27,399.09,Superior Incompleto,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Campinas - SP,2025-08-20,2025-08-25,160.23,Ensino Médio,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-20,2025-08-24,395.21,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-23,397.93,Pós-graduação,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2025-08-18,2025-08-22,321.13,Superior Completo,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-08-19,2025-08-26,302.56,Pós-graduação,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-08-19,2025-08-23,339.01,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-28,1392.36,Pós-graduação,Saúde/Bem-estar,Servidor Público,Turista de Evento,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-18,2025-08-23,484.6,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Turista de Evento,6 a 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Ribeirão Preto - SP,2025-08-18,2025-08-24,410.25,Superior Completo,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2025-08-20,2025-08-26,431.18,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Goiânia - GO,2025-08-18,2025-08-22,433.58,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2025-08-18,2025-08-22,1495.1,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista de Evento,Mais de 10 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-21,2025-08-28,367.57,Superior Completo,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2025-08-18,2025-08-24,318.76,Superior Incompleto,Eventos,CLT,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Belo Horizonte - MG,2025-08-21,2025-08-26,364.48,Superior Completo,Lazer,Aposentado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-24,196.72,Ensino Médio,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Hoteis,Campinas - SP,2025-04-28,2025-05-05,412.43,Superior Incompleto,Eventos,Aposentado,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,São Paulo - SP,2025-08-21,2025-08-25,403.27,Superior Completo,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2025-09-23,2025-09-28,738.52,Superior Completo,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,São Paulo - SP,2025-08-19,2025-08-26,373.48,Pós-graduação,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Goiânia - GO,2025-08-21,2025-08-25,369.69,Pós-graduação,Lazer,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São José do Rio Preto - SP,2025-08-19,2025-08-23,310.69,Superior Incompleto,Eventos,Aposentado,Turista de Evento,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Goiânia - GO,2025-08-20,2025-08-24,291.5,Pós-graduação,Eventos,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-06-22,2025-06-28,372.03,Superior Incompleto,Negócios,CLT,Turista de Evento,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-07-13,2025-07-17,755.4,Pós-graduação,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Sozinho,Participar de eventos da cidade,Goiânia - GO,2025-08-19,2025-08-24,389.79,Pós-graduação,Saúde/Bem-estar,Assalariado,Turista de Evento,3 a 6 salários mínimos
Sozinho,Participar de eventos da cidade,Curitiba - PR,2025-08-18,2025-08-22,364.49,Superior Incompleto,Eventos,CLT,Turista de Evento,6 a 10 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-08-21,2025-08-27,316.45,Superior Incompleto,Negócios,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Participar de eventos da cidade,Goiânia - GO,2025-08-19,2025-08-23,377.77,Pós-graduação,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,São Paulo - SP,2025-08-20,2025-08-27,401.65,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Curitiba - PR,2025-08-20,2025-08-24,122.47,Ensino Médio,Eventos,Servidor Público,Turista de Evento,Até 3 salários mínimos
