Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-01-16,2024-01-24,188.21,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-09,2024-12-16,190.64,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Parques aquáticos,São José do Rio Preto - SP,2024-12-01,2024-12-08,207.74,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2024-12-19,2024-12-25,171.41,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-08-19,2024-08-26,117.51,Ensino Médio,Visitar familiares,Estudante,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-12-04,2024-12-12,111.9,Pós-graduação,Visitar familiares,CLT,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-05,2024-01-13,157.92,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-07-20,2024-07-27,115.88,Ensino Médio,Eventos,Aposentado,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-02,2024-07-09,1650.87,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-12-21,2024-12-30,129.63,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-12-06,2024-12-15,163.94,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-02-16,2024-02-22,134.91,Superior Incompleto,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-05,2024-12-11,116.91,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-07-04,2024-07-13,130.94,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-05,2024-12-13,1685.88,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-19,2024-01-28,100.8,Superior Incompleto,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-11-18,2024-11-27,649.28,Superior Completo,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-01-06,2024-01-15,149.46,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2024-04-30,2024-05-08,207.04,Ensino Médio,Saúde/Bem-estar,Estudante,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-10,2024-07-16,210.3,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-31,2025-01-07,1714.31,Pós-graduação,Visitar familiares,Aposentado,Turista econômico,Mais de 10 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-12-03,2024-12-10,769.29,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-12-30,2025-01-06,155.81,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-05-27,2024-06-03,175.79,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-05-29,2024-06-04,175.37,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-12,2024-07-20,164.23,Pós-graduação,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2024-11-18,2024-11-25,162.48,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-07-18,2024-07-25,139.48,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-02-28,2024-03-07,160.95,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-12-08,2024-12-15,234.34,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-07-28,2024-08-05,224.67,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-01-15,2024-01-22,189.54,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Curitiba - PR,2024-01-01,2024-01-08,115.39,Ensino Médio,Lazer,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-20,2024-01-29,202.66,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-07-20,2024-07-29,153.69,Superior Completo,Lazer,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-12,2024-07-19,191.11,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-12-21,2024-12-29,137.9,Superior Incompleto,Lazer,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2024-12-20,2024-12-27,128.5,Pós-graduação,Visitar familiares,Estudante,Turista econômico,3 a 6 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-07-26,2024-08-04,140.61,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-12-31,2025-01-06,178.01,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-01-06,2024-01-14,353.93,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-12-28,2025-01-05,225.86,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-31,2025-01-06,228.06,Pós-graduação,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-21,2024-01-27,310.18,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-01-04,2024-01-12,391.46,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-12-03,2024-12-11,158.56,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-30,2024-02-06,175.23,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-01-25,2024-02-02,123.43,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Curitiba - PR,2024-01-10,2024-01-17,180.53,Pós-graduação,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-08-01,2024-08-08,598.99,Pós-graduação,Lazer,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Ribeirão Preto - SP,2024-01-30,2024-02-06,209.18,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-27,2024-08-03,310.03,Superior Completo,Visitar familiares,Aposentado,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-01-22,2024-01-31,223.65,Superior Incompleto,Negócios,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-12-25,2025-01-02,144.97,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-05-22,2024-05-29,145.75,Pós-graduação,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-07-25,2024-08-01,193.82,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-01-31,2024-02-06,906.72,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-17,2024-07-26,156.52,Pós-graduação,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-04-29,2024-05-05,128.26,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2024-12-01,2024-12-09,159.55,Superior Incompleto,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-07-25,2024-08-03,209.93,Ensino Médio,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-07-16,2024-07-22,164.37,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Campinas - SP,2024-01-23,2024-01-30,120.86,Ensino Médio,Eventos,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-18,2024-12-26,282.33,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-15,2024-07-24,170.16,Superior Completo,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-20,2024-12-29,560.45,Superior Completo,Lazer,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Goiânia - GO,2024-01-02,2024-01-11,135.07,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Ribeirão Preto - SP,2024-07-21,2024-07-28,473.12,Pós-graduação,Eventos,Aposentado,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-01-02,2024-01-11,335.79,Ensino Médio,Lazer,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-12-08,2024-12-14,106.02,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-25,2025-01-01,431.17,Ensino Médio,Visitar familiares,CLT,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-07-31,2024-08-06,121.75,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-12-01,2024-12-10,166.21,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-01-23,2024-02-01,109.05,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-04,2024-01-12,215.97,Ensino Médio,Lazer,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-05,2024-07-13,345.57,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2024-07-21,2024-07-28,450.53,Superior Incompleto,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-01,2024-07-10,1089.0,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-01-18,2024-01-26,200.4,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-05,2024-07-11,217.49,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-02-17,2024-02-25,135.16,Pós-graduação,Eventos,Aposentado,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-12-19,2024-12-27,108.4,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-15,2024-12-22,239.75,Superior Completo,Lazer,Servidor Público,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-04-30,2024-05-09,186.69,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Campinas - SP,2024-07-28,2024-08-06,237.0,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-17,2024-07-25,152.88,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-24,2025-01-02,476.54,Superior Completo,Visitar familiares,Aposentado,Turista econômico,6 a 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-04-14,2024-04-20,177.67,Ensino Médio,Visitar familiares,CLT,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-21,2024-07-29,130.15,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2024-01-28,2024-02-03,101.96,Superior Completo,Lazer,Servidor Público,Turista econômico,3 a 6 salários mínimos
Casal,Parques aquáticos,Curitiba - PR,2024-12-04,2024-12-12,1242.11,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-04-20,2024-04-28,153.37,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-05,2024-07-12,178.67,Superior Completo,Visitar familiares,Estudante,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-01-18,2024-01-25,209.47,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-04-16,2024-04-24,168.32,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Mais de 10 salários mínimos
Sozinho,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-25,2024-01-31,108.43,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Campinas - SP,2024-06-30,2024-07-07,218.8,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,Belo Horizonte - MG,2024-01-29,2024-02-07,1160.03,Pós-graduação,Visitar familiares,Estudante,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-10-13,2024-10-22,368.54,Superior Completo,Visitar familiares,Aposentado,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-08-20,2024-08-27,784.49,Superior Completo,Visitar familiares,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",São Paulo - SP,2024-11-18,2024-11-27,137.65,Ensino Médio,Negócios,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-23,2024-07-31,118.21,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2024-07-11,2024-07-20,217.76,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-24,2024-07-31,555.78,Superior Completo,Negócios,CLT,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-07-03,2024-07-11,109.37,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Sozinho,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-07-21,2024-07-27,204.92,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-11-18,2024-11-27,122.19,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Curitiba - PR,2024-05-01,2024-05-09,176.34,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-28,2025-01-05,106.91,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-07-26,2024-08-04,225.09,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Sozinho,Parques aquáticos,São Paulo - SP,2024-07-31,2024-08-07,188.85,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-23,2025-01-01,228.42,Superior Completo,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-02-17,2024-02-23,410.15,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Ribeirão Preto - SP,2024-07-18,2024-07-24,185.07,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-01-10,2024-01-17,165.22,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2024-01-03,2024-01-09,224.02,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,Ribeirão Preto - SP,2024-12-17,2024-12-26,406.1,Superior Completo,Visitar familiares,CLT,Turista econômico,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-10-05,2024-10-12,185.63,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-10-04,2024-10-13,207.84,Superior Completo,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Curitiba - PR,2024-10-16,2024-10-25,241.45,Ensino Médio,Eventos,Servidor Público,Turista econômico,Até 3 salários mínimos
Casal,Participar de eventos da cidade,Curitiba - PR,2024-10-09,2024-10-18,156.27,Superior Incompleto,Eventos,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,Goiânia - GO,2024-12-26,2025-01-03,134.08,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-30,2025-01-06,175.66,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-13,2024-12-19,229.79,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-15,2024-01-23,1955.41,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-27,2024-08-03,495.29,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,6 a 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-31,2024-08-07,123.55,Ensino Médio,Visitar familiares,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-12,2024-01-19,235.97,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,6 a 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-08,2024-07-17,172.23,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Curitiba - PR,2024-12-17,2024-12-23,227.62,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Goiânia - GO,2024-07-14,2024-07-22,127.35,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,"Restaurantes, parques, saídas à noite",Goiânia - GO,2024-10-15,2024-10-21,242.29,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-16,2024-01-22,100.17,Superior Incompleto,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2024-12-30,2025-01-08,284.6,Ensino Médio,Visitar familiares,CLT,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Participar de eventos da cidade,São Paulo - SP,2024-01-04,2024-01-12,366.2,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-10-14,2024-10-21,223.31,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Participar de eventos da cidade,Campinas - SP,2024-12-07,2024-12-15,439.71,Superior Completo,Visitar familiares,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Campinas - SP,2024-03-02,2024-03-10,226.87,Superior Incompleto,Visitar familiares,Aposentado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-21,2024-01-28,209.04,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista econômico,3 a 6 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-03-25,2024-04-01,200.05,Ensino Médio,Saúde/Bem-estar,Aposentado,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-25,2024-12-31,237.12,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-01-09,2024-01-15,1097.77,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-12-02,2024-12-10,178.88,Pós-graduação,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São Paulo - SP,2024-01-02,2024-01-08,113.96,Pós-graduação,Visitar familiares,Assalariado,Turista econômico,Mais de 10 salários mínimos
Grupo de amigos,Conhecer pontos turísticos principais,Goiânia - GO,2024-01-31,2024-02-06,205.93,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,São José do Rio Preto - SP,2024-07-15,2024-07-24,186.42,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Participar de eventos da cidade,Ribeirão Preto - SP,2024-07-25,2024-07-31,213.27,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Conhecer pontos turísticos principais,Belo Horizonte - MG,2024-12-26,2025-01-04,184.23,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,6 a 10 salários mínimos
Casal,Conhecer pontos turísticos principais,Curitiba - PR,2024-12-04,2024-12-12,406.48,Pós-graduação,Eventos,Assalariado,Turista econômico,3 a 6 salários mínimos
Família com crianças,Parques aquáticos,São Paulo - SP,2024-12-01,2024-12-10,236.92,Superior Completo,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Casal,Conhecer pontos turísticos principais,São Paulo - SP,2024-04-19,2024-04-27,121.32,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
