Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Sozinho,Hoteis,São Paulo - SP,2024-02-26,2024-02-28,978.86,Pós-graduação,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São José do Rio Preto - SP,2024-10-17,2024-10-20,163.88,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-01-23,2024-01-25,132.57,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-04-08,2024-04-10,159.79,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-10-21,2024-10-24,302.72,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-09-13,2024-09-14,277.89,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2024-11-20,2024-11-22,159.87,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2024-12-06,2024-12-09,100.39,Superior Completo,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,Curitiba - PR,2024-07-11,2024-07-13,243.47,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-12-17,2024-12-19,226.58,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,Belo Horizonte - MG,2024-11-11,2024-11-13,197.83,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-03-11,2024-03-14,120.08,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2024-03-09,2024-03-11,215.89,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Pontos Turisticos,São José do Rio Preto - SP,2024-07-08,2024-07-10,122.78,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-11-25,2024-11-29,181.35,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-06-24,2024-06-27,163.21,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-07-25,2024-07-27,132.04,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-08-13,2024-08-16,236.64,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2024-12-24,2024-12-27,639.18,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Pontos Culturais,Ribeirão Preto - SP,2024-03-07,2024-03-10,211.49,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2024-01-22,2024-01-26,250.03,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Culturais,Ribeirão Preto - SP,2024-08-27,2024-08-28,136.23,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,São José do Rio Preto - SP,2024-03-27,2024-03-30,136.57,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,Campinas - SP,2024-06-14,2024-06-16,214.96,Superior Completo,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2024-05-06,2024-05-09,249.27,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Casal,Parques de Entretenimento,Goiânia - GO,2024-07-12,2024-07-16,179.21,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-10-21,2024-10-22,183.78,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-04-25,2024-04-28,234.63,Ensino Médio,Lazer,Assalariado,Turista Corporativo,Até 3 salários mínimos
Casal,Pontos Culturais,Ribeirão Preto - SP,2024-05-27,2024-05-31,1247.14,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2024-05-06,2024-05-08,135.23,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-02-21,2025-02-25,195.35,Ensino Médio,Visitar familiares,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2025-08-25,2025-08-29,238.81,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-03-07,2025-03-09,241.05,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-01-22,2025-01-25,199.23,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,Curitiba - PR,2025-01-13,2025-01-16,527.48,Superior Completo,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-08-01,2025-08-02,146.88,Pós-graduação,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-11-05,2025-11-07,198.33,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São José do Rio Preto - SP,2025-06-18,2025-06-20,224.34,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2025-06-24,2025-06-28,250.0,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-08-04,2025-08-06,410.25,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Casal,Hoteis,Goiânia - GO,2025-12-09,2025-12-10,154.09,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-02-10,2025-02-13,145.97,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-04-13,2025-04-14,111.11,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-08-04,2025-08-06,843.61,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2025-09-02,2025-09-04,248.33,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-09-29,2025-10-01,133.4,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-04-07,2025-04-08,199.03,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-11-25,2025-11-29,209.92,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-01-09,2025-01-11,212.84,Ensino Médio,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Turisticos,Campinas - SP,2025-05-13,2025-05-15,177.82,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2025-06-06,2025-06-07,204.02,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2025-01-06,2025-01-07,222.57,Ensino Médio,Lazer,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Parques de Entretenimento,Belo Horizonte - MG,2025-02-17,2025-02-19,1275.49,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,Campinas - SP,2025-10-16,2025-10-18,128.24,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-10-15,2025-10-18,188.34,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2025-09-05,2025-09-06,198.05,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-07-10,2025-07-13,169.56,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-04-10,2025-04-13,247.52,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-02-25,2025-02-27,112.3,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2025-03-17,2025-03-21,848.5,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-01-24,2025-01-25,1188.89,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-10-28,2025-11-01,127.58,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2025-10-08,2025-10-09,159.55,Ensino Médio,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-10-10,2025-10-12,148.39,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,Campinas - SP,2025-02-10,2025-02-14,262.14,Pós-graduação,Lazer,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-06-06,2025-06-08,1539.47,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Restaurantes,Ribeirão Preto - SP,2025-04-15,2025-04-18,193.46,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-11-24,2025-11-27,128.19,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2025-05-06,2025-05-10,847.1,Pós-graduação,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Casal,Hoteis,Ribeirão Preto - SP,2025-07-01,2025-07-02,1136.55,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-04-03,2025-04-06,200.92,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-01-30,2025-02-01,1565.7,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Centros de Evento,Curitiba - PR,2025-12-23,2025-12-25,170.04,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,São José do Rio Preto - SP,2025-06-24,2025-06-25,402.09,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Culturais,São José do Rio Preto - SP,2025-11-20,2025-11-24,120.99,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-02-06,2025-02-07,173.33,Pós-graduação,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,São José do Rio Preto - SP,2025-08-22,2025-08-24,262.79,Ensino Médio,Negócios,Estudante,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-11-27,2025-11-30,165.2,Superior Completo,Saúde/Bem-estar,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Restaurantes,São José do Rio Preto - SP,2025-09-24,2025-09-27,151.42,Ensino Médio,Lazer,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-06-26,2025-06-29,166.84,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2025-02-27,2025-02-28,172.64,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2025-04-21,2025-04-24,138.15,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-12-15,2025-12-17,161.28,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Restaurantes,Curitiba - PR,2025-06-02,2025-06-06,101.18,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-10-30,2025-11-03,109.11,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2025-12-22,2025-12-23,119.36,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São José do Rio Preto - SP,2025-08-11,2025-08-12,105.56,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Mais de 10 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2025-09-24,2025-09-27,124.0,Superior Completo,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-08-05,2025-08-08,130.06,Superior Completo,Visitar familiares,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-11-12,2025-11-15,124.34,Superior Completo,Saúde/Bem-estar,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-05-08,2025-05-10,706.64,Pós-graduação,Negócios,Estudante,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-05-09,2025-05-10,120.47,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,Goiânia - GO,2025-07-30,2025-08-02,174.94,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-03-17,2025-03-20,186.75,Ensino Médio,Lazer,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2025-09-24,2025-09-27,615.63,Superior Completo,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Parques de Entretenimento,São Paulo - SP,2025-04-02,2025-04-06,144.87,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-03-17,2025-03-21,1312.53,Pós-graduação,Lazer,Assalariado,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-12-01,2025-12-05,197.98,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-09-26,2025-09-28,155.06,Ensino Médio,Visitar familiares,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-07-21,2025-07-23,116.18,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2025-10-29,2025-11-01,141.39,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-12-29,2026-01-02,476.21,Superior Completo,Negócios,CLT,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-07-08,2025-07-11,392.26,Ensino Médio,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2025-07-25,2025-07-29,433.43,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-06-12,2025-06-13,201.09,Superior Incompleto,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2025-08-21,2025-08-24,197.88,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-01-06,2025-01-08,194.68,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-07-04,2025-07-06,129.08,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Pontos Turisticos,São Paulo - SP,2025-12-15,2025-12-18,586.86,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-12-08,2025-12-10,1655.84,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-04-25,2025-04-27,146.63,Ensino Médio,Visitar familiares,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-12-01,2025-12-02,1950.35,Pós-graduação,Eventos,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2025-12-04,2025-12-08,129.25,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-10-31,2025-11-03,168.03,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-02-07,2025-02-10,463.42,Superior Completo,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-04-20,2025-04-21,173.6,Superior Incompleto,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-01-13,2025-01-17,167.06,Ensino Médio,Eventos,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-10-16,2025-10-18,178.49,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-08-06,2025-08-08,231.44,Ensino Médio,Negócios,Estudante,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-10-17,2025-10-20,225.29,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-08-19,2025-08-21,225.21,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2025-06-17,2025-06-20,396.07,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2025-07-07,2025-07-10,100.24,Ensino Médio,Saúde/Bem-estar,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-05-21,2025-05-23,200.72,Pós-graduação,Visitar familiares,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Restaurantes,São Paulo - SP,2025-02-10,2025-02-14,151.79,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-12-08,2025-12-10,177.47,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-07-21,2025-07-22,148.36,Superior Completo,Eventos,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-08-05,2025-08-08,186.91,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-09-16,2025-09-18,241.19,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2025-07-01,2025-07-05,157.79,Superior Completo,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2025-03-24,2025-03-26,190.23,Ensino Médio,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-12-11,2025-12-14,150.35,Superior Completo,Lazer,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-02-12,2025-02-16,479.68,Superior Completo,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Casal,Hoteis,Goiânia - GO,2025-04-14,2025-04-17,181.3,Superior Incompleto,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2025-10-06,2025-10-08,235.27,Ensino Médio,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2025-07-22,2025-07-26,152.67,Superior Completo,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-09-02,2025-09-03,246.55,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-06-02,2025-06-04,190.17,Superior Incompleto,Visitar familiares,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Pontos Culturais,São José do Rio Preto - SP,2025-11-06,2025-11-07,155.0,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2025-12-11,2025-12-15,231.27,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2025-07-28,2025-07-31,169.04,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2025-05-13,2025-05-16,148.98,Superior Incompleto,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-05-20,2025-05-23,1160.68,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-07-21,2025-07-23,107.34,Superior Completo,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Restaurantes,São José do Rio Preto - SP,2025-09-15,2025-09-17,149.88,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Ribeirão Preto - SP,2025-05-01,2025-05-05,149.29,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2025-05-24,2025-05-27,446.26,Superior Incompleto,Saúde/Bem-estar,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-08-11,2025-08-13,225.04,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Sozinho,Centros de Evento,Ribeirão Preto - SP,2025-09-16,2025-09-19,139.12,Superior Completo,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-07-22,2025-07-26,218.61,Superior Incompleto,Negócios,CLT,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-10-17,2025-10-18,307.15,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Hoteis,São José do Rio Preto - SP,2025-03-03,2025-03-06,405.44,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Pontos Culturais,Curitiba - PR,2025-02-17,2025-02-21,223.9,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-10-06,2025-10-10,1624.1,Superior Incompleto,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-07-25,2025-07-29,129.4,Superior Incompleto,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-04-04,2025-04-08,1574.5,Pós-graduação,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2025-09-19,2025-09-21,223.49,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Sozinho,Pontos Culturais,Campinas - SP,2025-03-19,2025-03-20,117.71,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,São José do Rio Preto - SP,2025-04-12,2025-04-14,185.78,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2025-04-21,2025-04-24,204.18,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,Curitiba - PR,2025-11-24,2025-11-27,325.26,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-07-30,2025-07-31,165.37,Superior Completo,Negócios,Servidor Público,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Curitiba - PR,2025-02-24,2025-02-25,206.37,Ensino Médio,Negócios,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2025-03-17,2025-03-21,1414.99,Pós-graduação,Negócios,Estudante,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2025-07-10,2025-07-14,259.07,Superior Incompleto,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
