Acompanhantes por faixa etária,Atrativos visitados,Cidade e estado de origem,Data de chegada,Data de partida,Gasto médio diário em Olímpia,Grau de escolaridade,Motivo da viagem,Ocupação profissional,Perfil_Latente_Gerador,Renda familiar
Família com crianças,Pontos Turisticos,São José do Rio Preto - SP,2024-07-28,2024-08-05,152.24,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Hoteis,Ribeirão Preto - SP,2024-08-23,2024-08-27,112.15,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Hoteis,Curitiba - PR,2024-11-15,2024-11-16,353.95,Superior Incompleto,Negócios,CLT,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2024-06-05,2024-06-09,242.27,Ensino Médio,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Até 3 salários mínimos
Família com crianças,Pontos Culturais,Ribeirão Preto - SP,2024-07-10,2024-07-16,469.52,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2024-06-02,2024-06-08,472.68,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-01-11,2024-01-17,788.98,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2024-10-11,2024-10-13,1633.91,Pós-graduação,Visitar familiares,CLT,Turista fiel premium,6 a 10 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2024-07-08,2024-07-09,1017.35,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-12-25,2024-12-30,594.08,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Grupo de amigos,Restaurantes,São Paulo - SP,2024-06-05,2024-06-09,748.61,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,Ribeirão Preto - SP,2024-07-11,2024-07-16,578.32,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,Belo Horizonte - MG,2024-08-18,2024-08-26,243.49,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-07-26,2024-08-01,509.32,Pós-graduação,Lazer,Assalariado,Familia de parques aquaticos,Até 3 salários mínimos
Sozinho,Parques de Entretenimento,São Paulo - SP,2024-08-20,2024-08-26,429.32,Superior Incompleto,Eventos,Empresário/Profissional Liberal,Turista de Evento,Até 3 salários mínimos
Casal,Parques Aquáticos,São Paulo - SP,2024-08-21,2024-08-27,283.03,Superior Incompleto,Eventos,Servidor Público,Turista de Evento,3 a 6 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2024-01-12,2024-01-19,579.72,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,Belo Horizonte - MG,2024-07-02,2024-07-08,700.8,Pós-graduação,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-07-01,2024-07-09,137.78,Ensino Médio,Lazer,Servidor Público,Turista econômico,6 a 10 salários mínimos
Sozinho,Parques de Entretenimento,Goiânia - GO,2024-10-31,2024-11-04,776.66,Superior Completo,Lazer,Assalariado,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-07-23,2024-07-25,186.12,Superior Completo,Negócios,Aposentado,Turista Corporativo,6 a 10 salários mínimos
Sozinho,Pontos Culturais,Belo Horizonte - MG,2024-07-25,2024-07-31,446.41,Ensino Médio,Visitar familiares,Estudante,Turista econômico,3 a 6 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-12-25,2024-12-29,700.52,Superior Completo,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques Aquáticos,Ribeirão Preto - SP,2024-01-05,2024-01-09,114.48,Ensino Médio,Lazer,Estudante,Familia de parques aquaticos,Até 3 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-10-17,2024-10-18,135.0,Ensino Médio,Negócios,Aposentado,Turista Corporativo,Até 3 salários mínimos
Grupo de amigos,Parques de Entretenimento,Goiânia - GO,2024-12-17,2024-12-23,620.87,Ensino Médio,Eventos,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Grupo de amigos,Pontos Culturais,Belo Horizonte - MG,2024-01-18,2024-01-25,169.74,Ensino Médio,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Centros de Evento,Campinas - SP,2024-01-16,2024-01-21,621.46,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Hoteis,Campinas - SP,2024-12-07,2024-12-12,517.99,Ensino Médio,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-07-26,2024-07-30,778.58,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-08-18,2024-08-22,1159.15,Superior Completo,Eventos,Estudante,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,Curitiba - PR,2024-08-19,2024-08-24,694.07,Superior Completo,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Casal,Centros de Evento,São Paulo - SP,2024-08-19,2024-08-25,412.49,Superior Completo,Eventos,Estudante,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-12-30,2025-01-03,716.86,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-12-05,2024-12-10,694.35,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Pontos Turisticos,Ribeirão Preto - SP,2024-01-22,2024-01-31,207.86,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Grupo de amigos,Parques Aquáticos,Belo Horizonte - MG,2024-07-25,2024-08-01,682.6,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-12-31,2025-01-01,711.1,Superior Completo,Lazer,Assalariado,Casal de fim de semana,Até 3 salários mínimos
Grupo de amigos,Restaurantes,Goiânia - GO,2024-07-29,2024-08-02,776.76,Pós-graduação,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-12-27,2025-01-02,792.44,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Sozinho,Parques Aquáticos,São Paulo - SP,2024-06-01,2024-06-02,235.85,Pós-graduação,Negócios,Empresário/Profissional Liberal,Turista Corporativo,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Goiânia - GO,2024-07-11,2024-07-18,677.69,Pós-graduação,Negócios,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Sozinho,Hoteis,Campinas - SP,2024-03-24,2024-03-28,166.63,Ensino Médio,Eventos,Assalariado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-12-29,2025-01-03,1684.46,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Centros de Evento,Goiânia - GO,2024-04-06,2024-04-09,925.74,Pós-graduação,Lazer,Servidor Público,Casal de fim de semana,Mais de 10 salários mínimos
Casal,Restaurantes,São Paulo - SP,2024-02-01,2024-02-05,517.32,Superior Completo,Lazer,Estudante,Casal de fim de semana,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-01-02,2024-01-08,264.68,Superior Incompleto,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Restaurantes,Belo Horizonte - MG,2024-11-16,2024-11-19,162.29,Ensino Médio,Lazer,Assalariado,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Parques Aquáticos,Ribeirão Preto - SP,2024-01-19,2024-01-25,393.88,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-11-21,2024-11-28,344.18,Superior Incompleto,Visitar familiares,CLT,Turista econômico,Até 3 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-01-06,2024-01-12,1847.92,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Sozinho,Restaurantes,São José do Rio Preto - SP,2024-04-19,2024-04-22,703.61,Pós-graduação,Lazer,Aposentado,Casal de fim de semana,3 a 6 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-04-29,2024-05-01,114.87,Pós-graduação,Lazer,Estudante,Turista Corporativo,Até 3 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-12-31,2025-01-02,189.26,Ensino Médio,Visitar familiares,Estudante,Turista fiel premium,Até 3 salários mínimos
Grupo de amigos,Hoteis,São Paulo - SP,2024-12-21,2024-12-26,606.61,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,São José do Rio Preto - SP,2024-01-11,2024-01-17,163.96,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-10-10,2024-10-14,783.27,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Parques Aquáticos,Ribeirão Preto - SP,2024-07-08,2024-07-15,627.66,Ensino Médio,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-07-28,2024-08-02,716.69,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Sozinho,Hoteis,Goiânia - GO,2024-02-12,2024-02-16,433.41,Pós-graduação,Negócios,Assalariado,Turista Corporativo,3 a 6 salários mínimos
Sozinho,Restaurantes,São Paulo - SP,2024-12-14,2024-12-21,792.14,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2024-12-13,2024-12-20,594.2,Superior Completo,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Ribeirão Preto - SP,2024-07-21,2024-07-28,727.22,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Pontos Culturais,São Paulo - SP,2024-04-04,2024-04-07,206.46,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-01-03,2024-01-10,162.67,Ensino Médio,Eventos,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-12-23,2024-12-27,1443.92,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2024-02-17,2024-02-23,165.32,Ensino Médio,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Família com crianças,Pontos Culturais,Belo Horizonte - MG,2024-02-23,2024-03-02,320.88,Superior Completo,Visitar familiares,Servidor Público,Turista econômico,Mais de 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-10-25,2024-10-26,623.5,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,São José do Rio Preto - SP,2024-06-10,2024-06-15,694.55,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Casal,Parques Aquáticos,São Paulo - SP,2024-11-14,2024-11-18,749.69,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-02-15,2024-02-22,696.5,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Belo Horizonte - MG,2024-12-02,2024-12-08,656.49,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Pontos Culturais,Goiânia - GO,2024-12-19,2024-12-23,270.93,Superior Completo,Eventos,Empresário/Profissional Liberal,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Parques de Entretenimento,São José do Rio Preto - SP,2024-12-14,2024-12-20,654.65,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Centros de Evento,São José do Rio Preto - SP,2024-01-07,2024-01-14,1222.73,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Pontos Turisticos,Ribeirão Preto - SP,2024-01-24,2024-01-29,718.89,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-08-20,2024-08-27,293.21,Superior Incompleto,Visitar familiares,Assalariado,Turista de Evento,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-12-25,2024-12-28,1154.48,Pós-graduação,Lazer,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Família com crianças,Pontos Culturais,São José do Rio Preto - SP,2024-02-18,2024-02-24,156.71,Pós-graduação,Visitar familiares,Estudante,Turista econômico,6 a 10 salários mínimos
Família com crianças,Restaurantes,Ribeirão Preto - SP,2024-01-18,2024-01-23,526.49,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Hoteis,Curitiba - PR,2025-01-01,2025-01-04,1886.2,Superior Completo,Visitar familiares,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Grupo de amigos,Pontos Culturais,Belo Horizonte - MG,2024-12-05,2024-12-14,248.23,Ensino Médio,Visitar familiares,Empresário/Profissional Liberal,Turista econômico,Até 3 salários mínimos
Casal,Restaurantes,Curitiba - PR,2024-02-23,2024-02-27,696.91,Superior Completo,Eventos,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,Curitiba - PR,2024-05-02,2024-05-08,474.65,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,São Paulo - SP,2024-07-04,2024-07-10,713.47,Superior Incompleto,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Campinas - SP,2024-07-27,2024-08-02,220.38,Ensino Médio,Visitar familiares,Servidor Público,Turista econômico,Até 3 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-12-28,2025-01-04,678.31,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2024-02-17,2024-02-21,502.44,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-07-14,2024-07-20,476.32,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-07-19,2024-07-23,383.94,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Parques de Entretenimento,São José do Rio Preto - SP,2024-12-31,2025-01-04,606.14,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques de Entretenimento,Belo Horizonte - MG,2024-08-29,2024-09-02,490.07,Superior Completo,Lazer,CLT,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-12-31,2025-01-06,527.96,Superior Completo,Lazer,Aposentado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-01-21,2024-01-26,576.44,Superior Incompleto,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-01-29,2024-02-06,159.66,Superior Incompleto,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Grupo de amigos,Restaurantes,São Paulo - SP,2024-08-21,2024-08-26,262.49,Superior Incompleto,Eventos,Assalariado,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,Belo Horizonte - MG,2024-07-08,2024-07-14,677.01,Ensino Médio,Visitar familiares,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Hoteis,Belo Horizonte - MG,2024-04-01,2024-04-04,192.29,Ensino Médio,Negócios,Servidor Público,Turista Corporativo,Mais de 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-11-13,2024-11-17,607.98,Pós-graduação,Lazer,Assalariado,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-07-15,2024-07-20,780.0,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Centros de Evento,Curitiba - PR,2024-01-17,2024-01-24,552.12,Pós-graduação,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Hoteis,Campinas - SP,2024-06-10,2024-06-14,181.83,Superior Incompleto,Negócios,Aposentado,Turista Corporativo,3 a 6 salários mínimos
Família com crianças,Parques de Entretenimento,São José do Rio Preto - SP,2024-12-21,2024-12-26,348.81,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-05-01,2024-05-05,566.89,Superior Completo,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Centros de Evento,São Paulo - SP,2024-08-18,2024-08-23,297.84,Ensino Médio,Eventos,Empresário/Profissional Liberal,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Centros de Evento,Curitiba - PR,2024-02-03,2024-02-07,316.65,Superior Completo,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-01-28,2024-02-03,219.0,Superior Completo,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-04-24,2024-04-30,693.03,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques de Entretenimento,Belo Horizonte - MG,2024-04-29,2024-05-02,683.98,Superior Completo,Lazer,Aposentado,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,Belo Horizonte - MG,2024-07-24,2024-07-29,518.66,Pós-graduação,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-12-20,2024-12-25,601.75,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,São José do Rio Preto - SP,2024-01-31,2024-02-05,724.39,Superior Completo,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Ribeirão Preto - SP,2024-10-24,2024-10-27,663.44,Ensino Médio,Lazer,CLT,Casal de fim de semana,3 a 6 salários mínimos
Família com crianças,Pontos Turisticos,Belo Horizonte - MG,2024-06-05,2024-06-10,186.85,Ensino Médio,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Pontos Turisticos,Ribeirão Preto - SP,2024-01-25,2024-01-29,427.75,Pós-graduação,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Hoteis,Belo Horizonte - MG,2024-12-29,2025-01-03,1940.02,Pós-graduação,Eventos,Empresário/Profissional Liberal,Turista fiel premium,Até 3 salários mínimos
Grupo de amigos,Pontos Culturais,São Paulo - SP,2024-02-16,2024-02-22,430.55,Superior Incompleto,Visitar familiares,Servidor Público,Turista econômico,3 a 6 salários mínimos
Família com crianças,Centros de Evento,São Paulo - SP,2024-12-09,2024-12-15,708.7,Ensino Médio,Lazer,Assalariado,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Ribeirão Preto - SP,2024-11-14,2024-11-18,473.26,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Pontos Turisticos,São Paulo - SP,2024-08-19,2024-08-26,185.5,Pós-graduação,Eventos,Estudante,Turista de Evento,Até 3 salários mínimos
Casal,Centros de Evento,Belo Horizonte - MG,2024-08-02,2024-08-03,552.2,Superior Completo,Lazer,CLT,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Pontos Culturais,Goiânia - GO,2024-01-18,2024-01-19,150.22,Pós-graduação,Negócios,Servidor Público,Turista Corporativo,6 a 10 salários mínimos
Família com crianças,Pontos Culturais,Campinas - SP,2024-01-18,2024-01-22,555.15,Ensino Médio,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,Belo Horizonte - MG,2024-07-07,2024-07-14,104.74,Superior Completo,Visitar familiares,Assalariado,Turista econômico,Até 3 salários mínimos
Casal,Hoteis,Belo Horizonte - MG,2024-08-18,2024-08-22,378.79,Superior Incompleto,Eventos,Aposentado,Turista de Evento,3 a 6 salários mínimos
Família com crianças,Hoteis,Ribeirão Preto - SP,2024-10-15,2024-10-22,700.65,Pós-graduação,Lazer,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Hoteis,São José do Rio Preto - SP,2024-12-31,2025-01-04,1748.92,Pós-graduação,Lazer,Empresário/Profissional Liberal,Turista fiel premium,Mais de 10 salários mínimos
Casal,Restaurantes,São Paulo - SP,2024-10-11,2024-10-15,690.72,Superior Incompleto,Lazer,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Casal,Parques de Entretenimento,Goiânia - GO,2024-10-30,2024-11-05,491.16,Superior Completo,Eventos,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-01-02,2024-01-06,1417.65,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,Mais de 10 salários mínimos
Casal,Parques de Entretenimento,São José do Rio Preto - SP,2024-01-05,2024-01-11,283.08,Superior Incompleto,Eventos,CLT,Turista de Evento,3 a 6 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2024-12-05,2024-12-12,236.71,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Pontos Culturais,São Paulo - SP,2024-12-10,2024-12-15,712.55,Superior Completo,Lazer,CLT,Familia de parques aquaticos,Até 3 salários mínimos
Casal,Parques de Entretenimento,São Paulo - SP,2024-01-23,2024-01-31,237.53,Ensino Médio,Visitar familiares,CLT,Turista econômico,6 a 10 salários mínimos
Sozinho,Pontos Culturais,São Paulo - SP,2024-06-21,2024-06-24,158.53,Ensino Médio,Negócios,Assalariado,Turista Corporativo,Até 3 salários mínimos
Casal,Hoteis,São Paulo - SP,2024-06-04,2024-06-09,1010.26,Pós-graduação,Saúde/Bem-estar,Servidor Público,Turista fiel premium,Mais de 10 salários mínimos
Casal,Centros de Evento,Goiânia - GO,2024-12-29,2025-01-01,578.52,Pós-graduação,Saúde/Bem-estar,Servidor Público,Casal de fim de semana,6 a 10 salários mínimos
Família com crianças,Parques de Entretenimento,Curitiba - PR,2024-12-16,2024-12-21,390.03,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Restaurantes,São Paulo - SP,2024-06-28,2024-07-05,650.4,Superior Completo,Eventos,Servidor Público,Turista de Evento,6 a 10 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-01-14,2024-01-20,561.1,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Hoteis,Curitiba - PR,2024-07-22,2024-07-27,123.24,Pós-graduação,Lazer,Aposentado,Familia de parques aquaticos,Até 3 salários mínimos
Família com crianças,Pontos Turisticos,São Paulo - SP,2024-01-11,2024-01-18,488.92,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,Mais de 10 salários mínimos
Família com crianças,Parques de Entretenimento,Campinas - SP,2024-05-23,2024-05-27,455.32,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,3 a 6 salários mínimos
Família com crianças,Pontos Culturais,Campinas - SP,2024-07-31,2024-08-06,767.92,Ensino Médio,Lazer,Aposentado,Familia de parques aquaticos,3 a 6 salários mínimos
Casal,Pontos Culturais,Goiânia - GO,2024-09-08,2024-09-12,573.04,Superior Completo,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Pontos Culturais,Campinas - SP,2024-11-03,2024-11-07,606.53,Superior Incompleto,Lazer,Empresário/Profissional Liberal,Casal de fim de semana,6 a 10 salários mínimos
Sozinho,Pontos Turisticos,Belo Horizonte - MG,2024-01-22,2024-01-30,119.22,Ensino Médio,Visitar familiares,Aposentado,Turista econômico,Até 3 salários mínimos
Família com crianças,Parques Aquáticos,São Paulo - SP,2024-07-08,2024-07-15,207.66,Superior Completo,Saúde/Bem-estar,Servidor Público,Turista econômico,Até 3 salários mínimos
Sozinho,Centros de Evento,São Paulo - SP,2024-01-28,2024-02-04,557.59,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Hoteis,São Paulo - SP,2024-02-26,2024-03-01,640.8,Superior Incompleto,Saúde/Bem-estar,CLT,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,Goiânia - GO,2024-01-10,2024-01-15,754.53,Superior Completo,Lazer,Estudante,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-05-23,2024-05-27,174.53,Ensino Médio,Negócios,Assalariado,Turista Corporativo,6 a 10 salários mínimos
Casal,Centros de Evento,Goiânia - GO,2024-11-19,2024-11-22,109.07,Superior Completo,Negócios,Estudante,Turista Corporativo,3 a 6 salários mínimos
Grupo de amigos,Pontos Culturais,Campinas - SP,2024-01-14,2024-01-18,638.56,Pós-graduação,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Casal,Parques de Entretenimento,São José do Rio Preto - SP,2024-07-08,2024-07-14,612.28,Superior Completo,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Sozinho,Hoteis,São Paulo - SP,2024-07-04,2024-07-08,623.43,Ensino Médio,Lazer,Servidor Público,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Parques Aquáticos,Campinas - SP,2024-07-26,2024-07-30,660.39,Superior Completo,Lazer,Empresário/Profissional Liberal,Familia de parques aquaticos,6 a 10 salários mínimos
Família com crianças,Centros de Evento,Curitiba - PR,2024-05-02,2024-05-09,239.22,Ensino Médio,Visitar familiares,Estudante,Turista econômico,Até 3 salários mínimos
